D
,1,2,3
mean,0.0005154211431709177,0.0020520480325683732,0.003028946441850582
median,0.0004984484265937332,0.002016544943504361,0.0029514587914470846
std,0.00035299231130488985,0.0006704899325365236,0.00039903134263623557
iqr,0.0004714828898706296,0.0005837583957790345,0.0006018747232144485
