D
,1,2,3
mean,0.000529792882956959,0.002118224162731946,0.003644819794127577
median,0.00047937526932072586,0.00204035833324792,0.0036259755464897957
std,0.00047476302548298715,0.0006566921004676128,0.0001259492740560913
iqr,0.00045358778455908543,0.0009003370932093354,0.0002094696541346695
