A
,1,2,3
mean,0.5419529333410945,0.8189575658217435,1.2378767280226803
median,0.5609847669442068,0.8102341890443951,1.2072883313719212
std,0.13369788709028008,0.053994474084985415,0.13082031795781088
iqr,0.1894277488015238,0.08460921115284081,0.19840669286365253
