D
,1,2,3
mean,0.00029494719801946367,0.0009351503638045298,0.0019015424659893229
median,0.00028222625266402556,0.0008859387194208482,0.0018115343308004906
std,0.00026220199149706207,0.0005469906881787045,0.0005350543358314364
iqr,0.00025964665000008245,0.000230690461791951,0.0006826044921999482
