V
,1,2,3
mean,0.01539220295105554,0.027043474412488423,0.04111182203928986
median,0.015755103673202608,0.02640835004569337,0.040392728724863394
std,0.0038480679429146324,0.003969967645041171,0.003800598558946135
iqr,0.005811892279739437,0.0063105903550527385,0.004735366976389835
