A
,1,2,3
mean,0.4017281844972174,0.7004862908794627,1.2491587289398989
median,0.4306118436508788,0.687337477417151,1.2288879378325375
std,0.11170722618061217,0.10589584311930636,0.12560580564832133
iqr,0.14621899259776616,0.16967736959826296,0.17587113223911444
