V
,1,2,3
mean,0.004465494965581758,0.007651881801605775,0.012996915527436375
median,0.0046092597426093986,0.007567582599492218,0.012377472761623598
std,0.0007318429205856285,0.0012932732273259445,0.002398790738270693
iqr,0.0010445958830781537,0.002147828990192696,0.0031401235470915525
