D
,1,2,3
mean,7.203786259259661e-05,0.00029631445997181416,0.0006739605545960518
median,7.218791813393901e-05,0.00030748504771331586,0.0006296203356016905
std,3.659587752663637e-05,6.879237899809121e-05,0.00020734140356908393
iqr,6.306466633386495e-05,0.00011080230486707859,0.0002691706101130408
