A
,1,2,3
mean,0.5343341668430434,0.8115942133035463,1.2856649953229184
median,0.5451954164306895,0.8049145094248472,1.2620746358088226
std,0.132589682887639,0.039883141125978364,0.1392482393249499
iqr,0.18938278846259615,0.06185646058050798,0.19574701998941602
