V
,1,2,3
mean,0.006978255176908505,0.011830338392333058,0.019457022650119764
median,0.007191331111624271,0.011648927929165623,0.018721162372852387
std,0.0012388865698566606,0.0019398283840504366,0.0030843606744594423
iqr,0.0018550889671781895,0.003171546420461838,0.004173454309482568
