D
,1,2,3
mean,9.920922486239858e-05,0.00037974733960267454,0.0009772968395465513
median,9.964863033697064e-05,0.00039581870149073826,0.0009114628828122318
std,5.017381469638298e-05,9.917905642812836e-05,0.0003366060800138526
iqr,8.715241869473582e-05,0.00014277297733247872,0.0004291725752945346
