D_norm
,1,2,3
mean,3.5424572997295316,2.743544625186614,2.2576285677641246
median,3.4382173944297554,2.7150215227266177,2.2625315711278438
std,0.3795736719258853,0.13459753446741402,0.1602579999400379
iqr,0.5014119647319832,0.1898356061367057,0.23134760599891013
