V
,1,2,3
mean,0.00944823285128689,0.0191499730220842,0.037240513824769984
median,0.009815863980649271,0.01855403986869968,0.03564940943924121
std,0.002340442489631839,0.004301729443538638,0.006851222100649149
iqr,0.003415714481127584,0.006927274792940093,0.008707268649314856
