V
,1,2,3
mean,0.014551026180891224,0.027845704987856525,0.04648819945111255
median,0.014918950451212845,0.027025481278365,0.04387625357976982
std,0.00397450902211365,0.00475921234618252,0.007349516322974336
iqr,0.006213008047488601,0.00733667681247056,0.008273206100505609
