A
,1,2,3
mean,0.5071660055764616,0.8033629966147934,1.2526419438030074
median,0.5177281557470673,0.7943928895234029,1.2335433026059133
std,0.12999947270691345,0.05569519816217604,0.13159121089293144
iqr,0.1936730318029115,0.08546122171144421,0.1873759220208131
