V
,1,2,3
mean,0.02155931515977374,0.03747057391751811,0.05345756181355106
median,0.02164714978584009,0.03736998326727272,0.05089969879888812
std,0.007586235929034029,0.0030138182828266095,0.00944292445872023
iqr,0.010216753381073213,0.005186602854606669,0.010998305349045535
