A
,1,2,3
mean,0.5264493604458784,0.8368284456611045,1.2137646353340283
median,0.5378346117055596,0.8292715368356114,1.1955720393612674
std,0.14256266334488005,0.04433557173334636,0.11331597511736494
iqr,0.207391031498818,0.06820296110526225,0.13681800355090368
