D
,1,2,3
mean,0.00030114498409208575,0.001795091054311835,0.004572016859858679
median,0.0002865940721197307,0.0019016719795897866,0.004354480205364676
std,0.0002014675780234582,0.0005591177514968688,0.0014144876442247992
iqr,0.00035629058231079197,0.00088209308618043,0.001850620717619129
