V
,1,2,3
mean,1.2359441353595509e-06,0.011586279867081672,0.02752276445310115
median,1.2415432746022734e-09,0.010915988655379984,0.02642120351800133
std,1.7468298230395137e-06,0.004526676230665398,0.0043144790092740125
iqr,1.8530390653773115e-06,0.006552348594863977,0.006121801434469318
