D_norm
,1,2,3
mean,3.980551673803835,3.2538570811458087,2.880084956312582
median,3.8489051491082376,3.2245896825991918,2.90887414526861
std,0.35459213686745494,0.14424486332093905,0.13330747621672076
iqr,0.406660495721908,0.20864038097045157,0.19573501475497634
