V
,1,2,3
mean,0.009457269309366481,0.021535137703327347,0.042868906394031216
median,0.009096130297602196,0.020301377375675805,0.04290483242098133
std,0.00332441721168377,0.0041247686538553215,0.0021757123004504846
iqr,0.004950680532810138,0.004912111728302328,0.0030207063754560046
