A
,1,2,3
mean,0.43714658717428584,0.7720646317779419,1.2634660778168183
median,0.4413124833709031,0.7609952634094652,1.2412119201798173
std,0.1335834015400968,0.06082195013964377,0.12999617189662727
iqr,0.1936318996014954,0.09273276129531183,0.16214031695049158
