A
,1,2,3
mean,0.34370233888200635,0.621735769833969,1.274032139459743
median,0.36116589875834615,0.5992480716166564,1.2564054143370456
std,0.09756662528102528,0.10650540125528477,0.1323312539651148
iqr,0.1357284814823136,0.15921542815776546,0.14872631782774803
