V
,1,2,3
mean,0.007881161743878732,0.016329058597978053,0.029955635235570953
median,0.00796262907142439,0.015606847368105546,0.029425960698158685
std,0.002361816074885261,0.0032481319059316795,0.0035283624673936274
iqr,0.003677278491202424,0.00449243015971368,0.005454529170196582
