V
,1,2,3
mean,0.008026741014955319,0.01582284518468074,0.029271860985213168
median,0.008151152171658814,0.015317250608340978,0.027705534936931835
std,0.002284605650221761,0.00266893303032948,0.0059809245224560405
iqr,0.003535690760058229,0.004129891267482838,0.007528461202265899
