D
,1,2,3
mean,7.810368054990711e-05,0.0007099042200712847,0.0018357233591917745
median,7.625816907160622e-05,0.0006895425224153895,0.0016819865064132476
std,4.391156391790473e-05,0.00032705695167422623,0.0005043563233746393
iqr,7.972586313714575e-05,0.00045871623831202416,0.0006005155503683187
