D
,1,2,3
mean,0.00012833277231499678,0.0006107199313483639,0.0014214937921501619
median,7.584142715964134e-05,0.0005938703045818914,0.0013563271951084546
std,0.0003885892016136205,0.00021862877566972155,0.00026997558532030046
iqr,0.00010274743325625381,0.0003265227157332565,0.00034826500998692833
