V
,1,2,3
mean,0.004937154246378435,0.009503914659190886,0.020748406641392658
median,0.005054674149472014,0.008936552478143272,0.019969943097907644
std,0.001102612422755928,0.002278363919923195,0.0033397505357400693
iqr,0.0017265580923735502,0.0030738596723610097,0.004845391549613772
