D
,1,2,3
mean,0.0001187419332470448,0.0005896930486208751,0.001553226468310079
median,0.00012839784637915213,0.0005643218192525556,0.0013942280104552516
std,6.582574092172315e-05,0.00019697832060926765,0.000478008022575856
iqr,0.00011942465929478869,0.00028288494002900257,0.0004786166933676431
