D
,1,2,3
mean,3.173459115257968e-05,0.00024721863344382284,0.0005493884069439393
median,2.7162850424158477e-05,0.00025378396410182175,0.0005001065423502575
std,2.1867814190922296e-05,7.078334260750915e-05,0.00017279409602848097
iqr,3.6338536327904577e-05,0.00011295679353929205,0.0002029305907786352
