A
,1,2,3
mean,0.3120430242910661,0.5933089870404462,1.31481240371924
median,0.32663543417911645,0.5726221591385681,1.2796421706488585
std,0.08676330323944183,0.11646544362960495,0.16955511840911677
iqr,0.12194593172099644,0.1741963547645431,0.21014826977646295
