D_norm
,1,2,3
mean,4.068579742931625,3.2678138452804535,2.887911351196411
median,3.9189594938322263,3.234998713555262,2.920150198457179
std,0.3831941424628482,0.1512136374069525,0.1370433250322445
iqr,0.4501886826154049,0.21481089696402655,0.20465054009894956
