D_norm
,1,2,3
mean,3.56456573346892,2.7714647168508395,2.7139677377334723
median,3.419743296657511,2.771299871954168,2.7172563824537725
std,0.4270112482495792,0.0037255015491500245,0.16692020561891907
iqr,0.4808723672400643,0.006509868314005018,0.2131819492378204
