D
,1,2,3
mean,0.00043180814589248423,0.002906723491427633,0.006384345311247679
median,0.0004104917870019756,0.0027451245668543354,0.005977515583774889
std,0.00027091136250727516,0.0021706304643239996,0.0019598123697041675
iqr,0.0004646466811001203,0.0013748184587918898,0.002522220479083689
