V
,1,2,3
mean,0.01290898663992541,0.026079267400473487,0.04646275596542421
median,0.01334191403012709,0.025390543326485847,0.04385863382938462
std,0.0030852364769447063,0.0056159746161511615,0.007507656736434942
iqr,0.004650643002054779,0.008836020968684934,0.008402312937819345
