V
,1,2,3
mean,0.019900016633075748,0.038654061380643014,0.06743216068308372
median,0.02044250796827174,0.037647534269911735,0.06491626766059656
std,0.005166982728817271,0.007381497018501852,0.008259394036597425
iqr,0.00784354531783019,0.011720928255663322,0.013750489223959196
