V
,1,2,3
mean,0.01572662842183136,0.030781774246479807,0.058279192962869555
median,0.01631154833902466,0.029661297818111138,0.054807940394659346
std,0.0037848757187953323,0.006320658679027022,0.010942957411891295
iqr,0.0057200093375091784,0.00991356478989975,0.014718754134433465
