A
,1,2,3
mean,0.3879106243223792,0.6819522221676859,1.2469715684320024
median,0.40869761576957914,0.6692334063300097,1.2182060277343405
std,0.09160625203998164,0.11113110242996134,0.13406403564922115
iqr,0.12995257760585,0.1735353467752061,0.19395978107772294
