D
,1,2,3
mean,0.0006552217163993441,0.002856112939708758,0.0059026882637668076
median,0.0006733053966213009,0.0029539595839043337,0.005512085317015308
std,0.0005897566823925425,0.0007083351792896528,0.0015866587165330724
iqr,0.0006082770505014783,0.0011459872050218274,0.0022028782261285145
