D_norm
,1,2,3
mean,3.440675876111016,2.621654991606924,2.2207051932397754
median,3.3142720793470333,2.6005834382674764,2.241956313941807
std,0.38045727649683403,0.16297042534604478,0.09927119163919873
iqr,0.43993534549211954,0.23888336258032528,0.1482075231015112
